Seed,ID,Energy,Angle(deg),Impact(km),Ground(km),Triggered,Angle(deg),Impact(km),Ground(km),Cherenkov,Angle(deg),Impact(km),Ground(km)
1,950,3.58917e+20,103.481953,23.943601,24.529352,1,103.054916,23.844288,24.387338,1,107.541038,25.018610,26.115149
1,951,7.92941e+20,163.956007,39.977335,142.789616,1,22.313014,2.151947,6.977499,0,0,0,0
1,952,2.07732e+20,102.931234,7.235491,7.341631,1,100.201200,6.962464,7.012870,1,103.780551,7.195471,7.320221
1,953,4.43379e+19,109.882119,53.733072,56.985967,1,58.321087,20.154801,23.950857,1,142.101711,69.540502,112.662169
1,954,7.81601e+19,94.599180,47.545233,47.668285,1,75.526234,33.344686,34.543373,1,95.563680,47.606573,47.794568
1,955,7.86581e+19,102.863755,29.789887,30.467181,1,99.545082,28.483518,28.818279,1,106.798861,31.048541,32.313123
1,956,9.28009e+19,96.707775,40.560576,40.794458,1,69.516346,23.925911,25.695441,1,96.239172,39.498072,39.691167
1,957,4.30532e+20,137.806686,55.916144,82.519182,1,77.635275,27.846771,28.662234,0,0,0,0
1,958,1.17412e+20,100.218381,32.451279,32.902495,1,89.730111,27.622576,27.627905,1,98.821003,31.525167,31.841164
1,959,6.13085e+20,99.248400,30.478813,30.807027,1,98.812346,30.314835,30.607496,1,101.535093,31.294411,31.846769
1,960,1.15815e+20,133.797723,10.598168,14.293951,1,121.945530,9.746961,11.237144,1,132.168473,10.220551,13.422692
1,961,1.54926e+20,140.327160,43.378553,67.295907,1,133.224975,41.517453,56.469869,0,0,0,0
1,962,4.98369e+19,72.737459,38.783209,40.738991,1,66.590400,33.436626,36.611249,1,73.359792,39.192405,41.027068
1,963,4.91433e+19,94.595667,42.361805,42.467392,1,77.550508,31.330131,32.177893,1,95.406860,42.721581,42.875589
1,964,2.72922e+20,50.049907,42.514309,56.364156,1,47.417603,39.015879,53.952197,0,0,0,0
1,965,1.13408e+20,160.202559,31.548438,91.891574,1,32.240093,3.240511,6.804037,0,0,0,0
1,966,4.53977e+20,30.557222,32.401024,64.428435,1,30.347950,32.002604,64.042675,0,0,0,0
1,967,1.79704e+19,131.335637,36.171166,47.739642,1,89.392248,22.936609,22.948540,0,0,0,0
1,968,1.55159e+20,90.263241,52.538752,52.540139,1,63.796283,30.394976,34.185967,1,87.574788,49.906865,49.981576
1,969,1.38581e+18,143.066554,7.778429,12.409591,1,98.300405,5.544971,5.559200,0,0,0,0
1,970,1.1649e+20,116.641804,52.123765,58.094379,1,72.100993,25.971648,27.439046,0,0,0,0
1,971,4.05999e+19,64.514993,20.073413,22.496578,1,45.665960,10.830093,15.665312,1,62.146452,18.860226,21.616763
1,972,7.87834e+20,109.519459,50.783709,53.739912,1,85.137949,35.424754,35.588984,1,115.115274,53.381733,58.769389
1,973,3.70506e+19,94.015598,29.409497,29.456174,1,91.865231,28.470704,28.475472,1,92.095187,28.559010,28.566151
1,974,5.39614e+20,93.329434,12.568569,12.572698,1,91.918396,12.308097,12.308097,1,93.802741,12.631095,12.638424
1,975,1.12888e+20,80.291039,11.890368,12.138191,1,78.045560,11.134790,11.473433,0,0,0,0
1,976,3.52102e+18,93.702290,15.107046,15.118011,1,91.204520,14.406629,14.406963,1,91.718787,14.514043,14.514083
1,977,3.70361e+20,78.811144,37.331254,38.182400,1,74.094185,33.830752,35.358488,1,77.258840,36.169275,37.226765
1,978,6.8482e+20,130.060688,55.710952,72.449597,1,61.203863,18.777220,21.654077,1,135.521901,57.357976,81.452674
1,979,5.60331e+19,135.907769,26.340079,37.416182,1,99.999408,18.767290,18.986234,1,135.651111,25.905836,36.625247
1,980,6.80524e+19,88.679183,46.528058,46.551367,1,67.035900,29.862220,32.604486,1,94.205598,50.888035,50.997582
1,981,3.28625e+20,85.872492,56.546216,56.739408,1,89.803125,60.180640,60.185972,0,0,0,0
1,982,8.65091e+20,99.451337,30.093130,30.442783,1,83.004756,22.867042,23.091533,1,94.982656,27.844495,27.917875
1,983,3.96111e+20,89.687461,54.147334,54.151799,1,74.310439,40.520421,42.202855,1,98.396210,61.832493,62.444633
1,984,9.94779e+19,94.881587,42.684722,42.807278,1,82.493106,34.722628,35.078820,1,95.010220,42.698638,42.828650
1,985,8.1061e+19,94.400791,25.952472,25.995638,1,83.868539,21.825078,22.009604,1,95.300499,26.073665,26.144279
1,986,5.80488e+20,97.410558,28.594947,28.784851,1,93.887521,27.064432,27.101851,1,97.865347,28.583262,28.800435
1,987,1.8542e+20,168.796854,31.155417,156.442848,1,12.749127,0.771151,6.857291,0,0,0,0
1,988,1.11236e+20,53.404611,53.730353,67.224309,1,40.214433,32.344845,50.575765,1,153.617094,227.987173,512.245553
1,989,8.10932e+20,74.182295,39.158381,40.815351,1,73.648831,38.086230,39.811495,0,0,0,0
1,990,2.5741e+20,68.557393,31.469513,34.009564,1,62.009683,26.497421,30.275797,1,65.536757,29.198518,32.308277
1,991,6.06717e+20,131.474342,4.093538,4.942315,1,142.341766,4.025928,4.047064,0,0,0,0
1,992,2.08206e+20,22.781936,37.702880,98.367907,1,21.980393,35.769860,96.608881,0,0,0,0
1,993,8.62075e+19,78.961776,45.973085,46.962996,1,76.476620,43.845881,45.247199,1,70.038620,38.746907,41.449811
1,994,4.77436e+20,89.463191,57.987951,57.995624,1,74.654975,43.734076,45.462371,1,94.990478,63.103822,63.310283
1,995,6.66549e+20,168.482844,57.947366,288.046578,1,6.426777,0.318911,6.761842,0,0,0,0
1,996,6.95045e+20,98.711982,20.337359,20.506996,1,93.309183,18.805672,18.815516,1,98.302134,20.091202,20.239874
1,997,6.00862e+20,100.229116,49.916082,50.651447,1,83.230941,38.110048,38.427304,1,113.055414,58.076604,62.948509
1,998,3.12775e+18,86.174659,12.088030,12.148422,1,86.155392,12.074486,12.135262,1,85.638318,12.008995,12.081083
1,999,2.74756e+19,89.012068,24.127756,24.141555,1,88.045408,23.728218,23.759050,1,87.923555,23.699583,23.733029
1,1000,1.63515e+19,115.748768,10.886154,11.891255,1,115.217909,10.847718,11.800281,1,116.475069,10.794362,11.857399
