Seed,ID,Energy,Angle(deg),Impact(km),Ground(km),Triggered,Angle(deg),Impact(km),Ground(km),Cherenkov,Angle(deg),Impact(km),Ground(km)
7,946,6.97921e+20,84.094612,23.201884,23.349536,1,64.091299,14.689489,16.439163,1,85.721164,23.539671,23.622940
7,947,8.94401e+19,96.090053,39.703150,39.907653,1,84.334415,32.407637,32.587179,1,90.396289,35.912573,35.912605
7,948,3.39366e+18,110.558544,10.280013,10.891606,1,114.656170,10.705776,11.671755,0,0,0,0
7,949,3.55383e+20,86.673829,19.957252,20.003609,1,88.553867,20.425040,20.437604,1,88.134480,20.294206,20.312501
7,950,5.08837e+18,92.479581,9.285838,9.287221,1,84.102653,8.026391,8.097562,1,93.801273,9.371883,9.379635
7,951,1.67819e+19,79.498101,28.918729,29.451381,1,77.193280,27.470138,28.219793,1,83.918807,31.133172,31.332598
7,952,1.10486e+20,91.373416,35.099731,35.105564,1,92.924598,35.590408,35.627101,1,92.456252,35.328900,35.353321
7,953,1.22759e+20,43.783158,32.545977,47.288021,1,40.149473,27.711676,43.262075,0,0,0,0
7,954,2.69585e+20,139.189520,9.138799,13.751486,1,98.472086,6.269541,6.311942,1,136.774894,8.803788,12.642223
7,955,3.37801e+18,79.032185,10.612595,10.850839,1,75.033379,9.690080,10.086042,1,78.823194,10.491632,10.736034
7,956,3.58015e+18,106.563544,7.295336,7.554201,1,100.075587,6.576130,6.646540,0,0,0,0
7,957,8.97028e+20,77.521471,21.466653,22.031229,1,77.444991,21.455312,22.026407,1,75.720747,20.793367,21.508126
7,958,8.20823e+20,50.203430,32.021950,41.851772,1,46.874590,27.818052,38.309537,1,85.704699,76.153555,76.383948
7,959,8.13281e+18,105.919993,18.405163,19.083234,1,105.479354,18.274166,18.907647,1,103.757968,17.856786,18.336368
7,960,1.81783e+20,91.165784,32.347481,32.350434,1,60.273240,16.253199,18.843283,1,98.976244,35.779004,36.188505
7,961,9.34127e+20,28.362145,21.723134,46.100107,1,28.310497,21.600085,45.917950,0,0,0,0
7,962,9.32887e+20,62.296490,18.733408,21.321967,1,52.338411,15.226302,19.475242,0,0,0,0
7,963,1.53277e+19,84.906585,30.045481,30.184741,1,76.659275,25.693505,26.458466,1,87.874623,31.537321,31.567839
7,964,2.18442e+20,53.854780,34.832254,43.303643,1,54.723588,35.793706,44.008224,1,138.301607,120.148629,180.359342
7,965,4.53621e+19,88.521486,28.682784,28.698248,1,56.051502,13.143761,15.981566,0,0,0,0
7,966,1.47644e+20,144.243415,29.243459,49.765732,1,88.330210,16.682693,16.696866,1,150.024240,29.814470,59.323839
7,967,9.61904e+20,66.607081,30.605331,33.434531,1,65.734162,29.938890,32.932339,1,79.821860,40.369671,41.051994
7,968,5.94105e+19,58.775941,29.399845,34.501972,1,54.822607,25.661126,31.536559,1,142.869482,97.908857,161.934801
7,969,3.37463e+18,114.335228,6.943228,7.531773,1,110.202828,6.620261,6.982973,1,113.001942,6.739828,7.239190
7,970,5.52457e+19,91.804141,27.950680,27.958896,1,87.140396,25.840081,25.883207,1,98.629076,30.627270,30.947855
7,971,3.9985e+20,159.398702,21.538972,60.207426,1,28.726476,2.493693,5.891664,0,0,0,0
7,972,2.98976e+19,78.296096,27.949105,28.585586,1,73.877958,25.342579,26.439869,1,82.725909,30.108276,30.379317
7,973,1.92543e+19,93.630318,21.109541,21.138874,1,100.269564,23.036809,23.372137,0,0,0,0
7,974,2.96779e+20,88.581368,30.702943,30.718031,1,84.822558,28.549645,28.685639,1,87.333885,29.809289,29.851691
7,975,3.37704e+20,41.043548,19.573161,30.160593,1,39.431883,18.177657,28.986898,0,0,0,0
7,976,8.65243e+20,90.103501,26.318662,26.319103,1,89.993226,26.253571,26.254357,1,100.921719,30.623995,31.150970
7,977,5.14947e+20,42.070572,31.422179,47.237448,1,42.264654,31.726616,47.513135,0,0,0,0
7,978,3.08558e+19,79.512895,29.341612,29.895165,1,74.307610,26.423247,27.528791,1,173.626842,60.368827,541.264110
7,979,6.11442e+20,49.468684,17.270333,22.904076,1,49.238921,17.158106,22.835744,1,55.727653,20.932709,25.475642
7,980,1.38206e+20,76.055589,31.845219,32.864253,1,74.253319,30.685759,31.941316,1,91.325009,41.419275,41.426082
7,981,5.33532e+19,86.644759,31.492620,31.559271,1,85.644221,30.940370,31.046146,1,85.448691,30.854691,30.969144
7,982,2.59341e+20,49.622561,13.596858,18.055048,1,46.975321,12.258743,16.994139,1,50.423271,13.958611,18.309857
7,983,3.47024e+20,142.448433,18.068333,29.383604,1,63.109333,5.974062,6.803710,0,0,0,0
7,984,3.24833e+20,40.980686,32.909403,50.654538,1,39.550152,31.710365,50.298077,0,0,0,0
7,985,7.67443e+19,92.244920,27.633918,27.647960,1,58.174669,12.802142,15.194043,0,0,0,0
7,986,2.02268e+20,101.542326,11.903826,12.081502,1,98.764913,11.702296,11.790154,0,0,0,0
7,987,7.79263e+20,99.529764,24.862845,25.160876,1,90.422411,21.624620,21.625117,1,99.885789,24.770281,25.092156
7,988,7.81808e+20,38.885957,30.125852,48.982430,1,172.821816,8.249194,59.893996,0,0,0,0
7,989,1.90026e+19,112.868946,21.288380,23.012552,1,71.058022,10.663627,11.351680,1,106.597148,19.438164,20.218933
7,990,8.6534e+18,105.279303,24.655262,25.504823,1,80.765917,16.477876,16.727938,0,0,0,0
7,991,2.64813e+18,89.665936,12.459658,12.462791,1,83.015442,10.916968,11.025843,1,85.835180,11.504226,11.551583
7,992,4.37579e+18,85.773951,11.406314,11.453979,1,84.221613,11.116872,11.195730,1,82.905080,10.895741,11.006592
7,993,4.80707e+19,87.872917,11.023422,11.040362,1,89.627892,11.298910,11.302260,1,86.258851,10.719999,10.757978
7,994,3.04084e+20,122.319943,25.519948,30.051899,1,125.795483,26.217465,32.155934,1,119.388857,24.780648,28.310555
7,995,2.00453e+20,91.668069,27.468704,27.475252,1,91.311717,27.296844,27.300151,1,99.765748,30.715626,31.133470
7,996,5.16891e+19,85.865010,25.333088,25.417073,1,81.797987,23.543638,23.821541,1,86.674956,25.591070,25.648762
7,997,2.28121e+20,43.020098,18.781690,27.743956,1,39.557584,15.973590,25.325035,0,0,0,0
7,998,5.70165e+19,86.703449,19.690206,19.735766,1,87.474578,19.946268,19.975793,1,90.455205,20.895414,20.895452
7,999,5.24898e+19,116.190038,28.100936,31.214460,1,99.247981,23.179984,23.452325,1,116.982013,28.201428,31.541011
7,1000,6.45966e+19,142.092080,27.151092,43.843896,1,133.986043,25.955261,35.813224,0,0,0,0
